bar_open_ms,bar_open_utc,date,prev_completed_5m_index_close,spot_5m_low,potential_layers,potential_capital_usd,tier_prices
1780586100000,2026-06-04T15:15:00+00:00,2026-06-04,64365.74695652,64080.0,1,2000.0,64108.28396869|63979.55247478|63850.82098087|63722.08948695|63593.35799304
1780586400000,2026-06-04T15:20:00+00:00,2026-06-04,64129.40130435,63800.0,1,2000.0,63872.88369913|63744.62489652|63616.36609392|63488.10729131|63359.84848870
1780593300000,2026-06-04T17:15:00+00:00,2026-06-04,63595.37695652,63242.0,1,2000.0,63340.99544869|63213.80469478|63086.61394087|62959.42318695|62832.23243304
1780621200000,2026-06-05T01:00:00+00:00,2026-06-05,63439.53369565,63052.0,2,4000.0,63185.77556087|63058.89649348|62932.01742608|62805.13835869|62678.25929130
1780626000000,2026-06-05T02:20:00+00:00,2026-06-05,63027.1823913,62766.53,1,2000.0,62775.07366173|62649.01929695|62522.96493217|62396.91056739|62270.85620260
1780627200000,2026-06-05T02:40:00+00:00,2026-06-05,62907.03543478,62588.77,1,2000.0,62655.40729304|62529.59322217|62403.77915130|62277.96508043|62152.15100956
1780637700000,2026-06-05T05:35:00+00:00,2026-06-05,63363.66913043,63085.75,1,2000.0,63110.21445391|62983.48711565|62856.75977739|62730.03243913|62603.30510086
1780638000000,2026-06-05T05:40:00+00:00,2026-06-05,63169.37043478,62887.0,1,2000.0,62916.69295304|62790.35421217|62664.01547130|62537.67673043|62411.33798956
1780638300000,2026-06-05T05:45:00+00:00,2026-06-05,62918.3176087,62618.89,1,2000.0,62666.64433827|62540.80770305|62414.97106783|62289.13443261|62163.29779740
1780638900000,2026-06-05T05:55:00+00:00,2026-06-05,62714.18934783,62278.0,2,4000.0,62463.33259044|62337.90421174|62212.47583305|62087.04745435|61961.61907566
1780639200000,2026-06-05T06:00:00+00:00,2026-06-05,62340.56456522,62027.78,1,2000.0,62091.20230696|61966.52117783|61841.84004870|61717.15891957|61592.47779044
1780639800000,2026-06-05T06:10:00+00:00,2026-06-05,62464.14543478,62078.0,2,4000.0,62214.28885304|62089.36056217|61964.43227130|61839.50398043|61714.57568956
1780640100000,2026-06-05T06:15:00+00:00,2026-06-05,62121.00826087,61814.0,1,2000.0,61872.52422783|61748.28221130|61624.04019478|61499.79817826|61375.55616174
1780640400000,2026-06-05T06:20:00+00:00,2026-06-05,61838.79326087,61126.01,4,8000.0,61591.43808783|61467.76050130|61344.08291478|61220.40532826|61096.72774174
1780641900000,2026-06-05T06:45:00+00:00,2026-06-05,62135.21826087,61870.0,1,2000.0,61886.67738783|61762.40695130|61638.13651478|61513.86607826|61389.59564174
1780642800000,2026-06-05T07:00:00+00:00,2026-06-05,61937.52391304,61602.51,1,2000.0,61689.77381739|61565.89876956|61442.02372174|61318.14867391|61194.27362608
1780643100000,2026-06-05T07:05:00+00:00,2026-06-05,61713.89,61413.22,1,2000.0,61467.03444000|61343.60666000|61220.17888000|61096.75110000|60973.32332000
1780660800000,2026-06-05T12:00:00+00:00,2026-06-05,61979.81086957,61647.06,1,2000.0,61731.89162609|61607.93200435|61483.97238261|61360.01276087|61236.05313914
1780662600000,2026-06-05T12:30:00+00:00,2026-06-05,62213.49978261,61753.43,2,4000.0,61964.64578348|61840.21878391|61715.79178435|61591.36478478|61466.93778522
1780666500000,2026-06-05T13:35:00+00:00,2026-06-05,62202.625,61782.0,2,4000.0,61953.81450000|61829.40925000|61705.00400000|61580.59875000|61456.19350000
1780667100000,2026-06-05T13:45:00+00:00,2026-06-05,61838.35934783,61260.7,3,6000.0,61591.00591044|61467.32919174|61343.65247305|61219.97575435|61096.29903566
1780667700000,2026-06-05T13:55:00+00:00,2026-06-05,61207.37804348,60732.35,2,4000.0,60962.54853131|60840.13377522|60717.71901913|60595.30426305|60472.88950696
1780668600000,2026-06-05T14:10:00+00:00,2026-06-05,61124.61065217,60656.92,2,4000.0,60880.11220956|60757.86298826|60635.61376695|60513.36454565|60391.11532434
1780669200000,2026-06-05T14:20:00+00:00,2026-06-05,60786.78413043,60480.0,1,2000.0,60543.63699391|60422.06342565|60300.48985739|60178.91628913|60057.34272086
1780671900000,2026-06-05T15:05:00+00:00,2026-06-05,60971.17391304,60718.73,1,2000.0,60727.28921739|60605.34686956|60483.40452174|60361.46217391|60239.51982608
1780673400000,2026-06-05T15:30:00+00:00,2026-06-05,60785.15021739,60534.0,1,2000.0,60542.00961652|60420.43931609|60298.86901565|60177.29871522|60055.72841478
1780673700000,2026-06-05T15:35:00+00:00,2026-06-05,60614.79434783,60166.32,2,4000.0,60372.33517044|60251.10558174|60129.87599305|60008.64640435|59887.41681566
1780675200000,2026-06-05T16:00:00+00:00,2026-06-05,60457.49347826,60186.29,1,2000.0,60215.66350435|60094.74851739|59973.83353043|59852.91854348|59732.00355652
1780675800000,2026-06-05T16:10:00+00:00,2026-06-05,60063.42608696,59786.0,1,2000.0,59823.17238261|59703.04553044|59582.91867826|59462.79182609|59342.66497392
1780676700000,2026-06-05T16:25:00+00:00,2026-06-05,61221.15934783,60886.55,1,2000.0,60976.27471044|60853.83239174|60731.39007305|60608.94775435|60486.50543566
1780679400000,2026-06-05T17:10:00+00:00,2026-06-05,61367.81369565,60930.8,2,4000.0,61122.34244087|60999.60681348|60876.87118608|60754.13555869|60631.39993130
1780679700000,2026-06-05T17:15:00+00:00,2026-06-05,61050.47021739,60794.0,1,2000.0,60806.26833652|60684.16739609|60562.06645565|60439.96551522|60317.86457478
1780684500000,2026-06-05T18:35:00+00:00,2026-06-05,60240.16608696,59968.0,1,2000.0,59999.20542261|59878.72509044|59758.24475826|59637.76442609|59517.28409392
1780684800000,2026-06-05T18:40:00+00:00,2026-06-05,60271.73565217,59668.0,4,8000.0,60030.64870956|59910.10523826|59789.56176695|59669.01829565|59548.47482434
1780685100000,2026-06-05T18:45:00+00:00,2026-06-05,59943.79586957,59669.6,1,2000.0,59704.02068609|59584.13309435|59464.24550261|59344.35791087|59224.47031914
1780685400000,2026-06-05T18:50:00+00:00,2026-06-05,59790.57347826,59170.0,4,8000.0,59551.41118435|59431.83003739|59312.24889043|59192.66774348|59073.08659652
1780686000000,2026-06-05T19:00:00+00:00,2026-06-05,59393.19086957,59145.0,1,2000.0,59155.61810609|59036.83172435|58918.04534261|58799.25896087|58680.47257914
1780686900000,2026-06-05T19:15:00+00:00,2026-06-05,59402.11,59130.91,1,2000.0,59164.50156000|59045.69734000|58926.89312000|58808.08890000|58689.28468000
1780687800000,2026-06-05T19:30:00+00:00,2026-06-05,59861.87847826,59485.45,2,4000.0,59622.43096435|59502.70720739|59382.98345043|59263.25969348|59143.53593652
1780688400000,2026-06-05T19:40:00+00:00,2026-06-05,59810.57782609,59560.0,1,2000.0,59571.33551479|59451.71435913|59332.09320348|59212.47204783|59092.85089218
1780689600000,2026-06-05T20:00:00+00:00,2026-06-05,60325.39804348,60016.27,1,2000.0,60084.09645131|59963.44565522|59842.79485913|59722.14406305|59601.49326696
1780696800000,2026-06-05T22:00:00+00:00,2026-06-05,61680.76434783,61415.0,1,2000.0,61434.04129044|61310.67976174|61187.31823305|61063.95670435|60940.59517566
1780700100000,2026-06-05T22:55:00+00:00,2026-06-05,61955.80978261,61556.53,2,4000.0,61707.98654348|61584.07492391|61460.16330435|61336.25168478|61212.34006522
1780701300000,2026-06-05T23:15:00+00:00,2026-06-05,61322.13065217,61051.26,1,2000.0,61076.84212956|60954.19786826|60831.55360695|60708.90934565|60586.26508434
1780702200000,2026-06-05T23:30:00+00:00,2026-06-05,60946.94282609,60518.0,2,4000.0,60703.15505479|60581.26116913|60459.36728348|60337.47339783|60215.57951218
1780716600000,2026-06-06T03:30:00+00:00,2026-06-06,60797.31956522,60527.82,1,2000.0,60554.13028696|60432.53564783|60310.94100870|60189.34636957|60067.75173044
1780718700000,2026-06-06T04:05:00+00:00,2026-06-06,60711.73413043,60370.0,1,2000.0,60468.88719391|60347.46372565|60226.04025739|60104.61678913|59983.19332086
1780719000000,2026-06-06T04:10:00+00:00,2026-06-06,60375.49391304,60087.2,1,2000.0,60133.99193739|60013.24094956|59892.48996174|59771.73897391|59650.98798608
1780719900000,2026-06-06T04:25:00+00:00,2026-06-06,60108.55782609,59845.52,1,2000.0,59868.12359479|59747.90647913|59627.68936348|59507.47224783|59387.25513218
1780720200000,2026-06-06T04:30:00+00:00,2026-06-06,59968.63565217,59500.0,2,4000.0,59728.76110956|59608.82383826|59488.88656695|59368.94929565|59249.01202434
1780721700000,2026-06-06T04:55:00+00:00,2026-06-06,60267.48086957,59968.0,1,2000.0,60026.41094609|59905.87598435|59785.34102261|59664.80606087|59544.27109914
1780722000000,2026-06-06T05:00:00+00:00,2026-06-06,60097.71630435,59621.22,2,4000.0,59857.32543913|59737.13000652|59616.93457392|59496.73914131|59376.54370870
1780740000000,2026-06-06T10:00:00+00:00,2026-06-06,60980.10586957,60724.0,1,2000.0,60736.18544609|60614.22523435|60492.26502261|60370.30481087|60248.34459914
1780741800000,2026-06-06T10:30:00+00:00,2026-06-06,60530.09826087,60198.0,1,2000.0,60287.97786783|60166.91767130|60045.85747478|59924.79727826|59803.73708174
1780833900000,2026-06-07T12:05:00+00:00,2026-06-07,62631.68978261,62358.0,1,2000.0,62381.16302348|62255.89964391|62130.63626435|62005.37288478|61880.10950522
1780834200000,2026-06-07T12:10:00+00:00,2026-06-07,62431.44195652,62061.25,1,2000.0,62181.71618869|62056.85330478|61931.99042087|61807.12753695|61682.26465304
1780835400000,2026-06-07T12:30:00+00:00,2026-06-07,61948.10369565,61680.01,1,2000.0,61700.31128087|61576.41507348|61452.51886608|61328.62265869|61204.72645130
1780836000000,2026-06-07T12:40:00+00:00,2026-06-07,61895.32043478,61577.12,1,2000.0,61647.73915304|61523.94851217|61400.15787130|61276.36723043|61152.57658956
1780858800000,2026-06-07T19:00:00+00:00,2026-06-07,62024.18608696,61693.12,1,2000.0,61776.08934261|61652.04097044|61527.99259826|61403.94422609|61279.89585392
1780859100000,2026-06-07T19:05:00+00:00,2026-06-07,61854.26673913,61584.02,1,2000.0,61606.84967217|61483.14113870|61359.43260522|61235.72407174|61112.01553826
1780859700000,2026-06-07T19:15:00+00:00,2026-06-07,61670.80847826,61275.0,2,4000.0,61424.12524435|61300.78362739|61177.44201043|61054.10039348|60930.75877652
1780870500000,2026-06-07T22:15:00+00:00,2026-06-07,63561.33392174,63163.51,2,4000.0,63307.08858605|63179.96591821|63052.84325037|62925.72058252|62798.59791468
1780870800000,2026-06-07T22:20:00+00:00,2026-06-07,63207.05173913,62888.45,1,2000.0,62954.22353217|62827.80942870|62701.39532522|62574.98122174|62448.56711826
1780880400000,2026-06-08T01:00:00+00:00,2026-06-08,63631.64673913,63366.01,1,2000.0,63377.12015217|63249.85685870|63122.59356522|62995.33027174|62868.06697826
1780920000000,2026-06-08T12:00:00+00:00,2026-06-08,63477.45978261,62860.0,3,6000.0,63223.54994348|63096.59502391|62969.64010435|62842.68518478|62715.73026522
1780920600000,2026-06-08T12:10:00+00:00,2026-06-08,63026.84434783,62718.3,1,2000.0,62774.73697044|62648.68328174|62522.62959305|62396.57590435|62270.52221566
1780928100000,2026-06-08T14:15:00+00:00,2026-06-08,63875.60586957,63605.63,1,2000.0,63620.10344609|63492.35223435|63364.60102261|63236.84981087|63109.09859914
1780960500000,2026-06-08T23:15:00+00:00,2026-06-08,63579.2123913,63088.0,2,4000.0,63324.89554173|63197.73711695|63070.57869217|62943.42026739|62816.26184260
1780964700000,2026-06-09T00:25:00+00:00,2026-06-09,62897.34173913,62457.0,2,4000.0,62645.75237217|62519.95768870|62394.16300522|62268.36832174|62142.57363826
1780965900000,2026-06-09T00:45:00+00:00,2026-06-09,62716.74652174,62423.07,1,2000.0,62465.87953565|62340.44604261|62215.01254957|62089.57905652|61964.14556348
1780989900000,2026-06-09T07:25:00+00:00,2026-06-09,63304.23326087,63012.0,1,2000.0,63051.01632783|62924.40786130|62797.79939478|62671.19092826|62544.58246174
1780992300000,2026-06-09T08:05:00+00:00,2026-06-09,63083.90326087,62786.46,1,2000.0,62831.56764783|62705.39984130|62579.23203478|62453.06422826|62326.89642174
1781014500000,2026-06-09T14:15:00+00:00,2026-06-09,62012.41043478,61762.0,1,2000.0,61764.36079304|61640.33597217|61516.31115130|61392.28633043|61268.26150956
1781022900000,2026-06-09T16:35:00+00:00,2026-06-09,61142.68804348,60800.0,1,2000.0,60898.11729131|60775.83191522|60653.54653913|60531.26116305|60408.97578696
1781051400000,2026-06-10T00:30:00+00:00,2026-06-10,61855.47195652,61596.0,1,2000.0,61608.05006869|61484.33912478|61360.62818087|61236.91723695|61113.20629304
1781053500000,2026-06-10T01:05:00+00:00,2026-06-10,61968.46956522,61712.01,1,2000.0,61720.59568696|61596.65874783|61472.72180870|61348.78486957|61224.84793044
1781083200000,2026-06-10T09:20:00+00:00,2026-06-10,61037.03673913,60755.0,1,2000.0,60792.88859217|60670.81451870|60548.74044522|60426.66637174|60304.59229826
1781089200000,2026-06-10T11:00:00+00:00,2026-06-10,61387.05478261,60971.82,2,4000.0,61141.50656348|61018.73245391|60895.95834435|60773.18423478|60650.41012522
1781099400000,2026-06-10T13:50:00+00:00,2026-06-10,62436.99652174,62184.0,1,2000.0,62187.24853565|62062.37454261|61937.50054957|61812.62655652|61687.75256348
1781103900000,2026-06-10T15:05:00+00:00,2026-06-10,62195.83586957,61945.23,1,2000.0,61947.05252609|61822.66085435|61698.26918261|61573.87751087|61449.48583914
1781106300000,2026-06-10T15:45:00+00:00,2026-06-10,62387.07521739,62134.0,1,2000.0,62137.52691652|62012.75276609|61887.97861565|61763.20446522|61638.43031478
1781109900000,2026-06-10T16:45:00+00:00,2026-06-10,62231.30021739,61953.5,1,2000.0,61982.37501652|61857.91241609|61733.44981565|61608.98721522|61484.52461478
1781128200000,2026-06-10T21:50:00+00:00,2026-06-10,61492.26043478,61214.0,1,2000.0,61246.29139304|61123.30687217|61000.32235130|60877.33783043|60754.35330956
1781180400000,2026-06-11T12:20:00+00:00,2026-06-11,63119.425,62675.08,2,4000.0,62866.94730000|62740.70845000|62614.46960000|62488.23075000|62361.99190000
1781245800000,2026-06-12T06:30:00+00:00,2026-06-12,63160.74913043,62865.4,1,2000.0,62908.10613391|62781.78463565|62655.46313739|62529.14163913|62402.82014086
1781271600000,2026-06-12T13:40:00+00:00,2026-06-12,63371.73304348,63045.29,1,2000.0,63118.24611131|62991.50264522|62864.75917913|62738.01571305|62611.27224696
1781279700000,2026-06-12T15:55:00+00:00,2026-06-12,63838.11173913,63551.9,1,2000.0,63582.75929217|63455.08306870|63327.40684522|63199.73062174|63072.05439826
1781366400000,2026-06-13T16:00:00+00:00,2026-06-13,64298.15282609,64030.0,1,2000.0,64040.96021479|63912.36390913|63783.76760348|63655.17129783|63526.57499218
1781474700000,2026-06-14T22:05:00+00:00,2026-06-14,65293.59130435,64946.12,1,2000.0,65032.41693913|64901.82975652|64771.24257392|64640.65539131|64510.06820870
1781542800000,2026-06-15T17:00:00+00:00,2026-06-15,67163.98391304,66838.62,1,2000.0,66895.32797739|66761.00000956|66626.67204174|66492.34407391|66358.01610608
1781550900000,2026-06-15T19:15:00+00:00,2026-06-15,66858.60021739,66408.0,2,4000.0,66591.16581652|66457.44861609|66323.73141565|66190.01421522|66056.29701478
1781575800000,2026-06-16T02:10:00+00:00,2026-06-16,66305.86804348,66033.52,1,2000.0,66040.64457131|65908.03283522|65775.42109913|65642.80936305|65510.19762696
1781576700000,2026-06-16T02:25:00+00:00,2026-06-16,66048.64804348,65753.25,1,2000.0,65784.45345131|65652.35615522|65520.25885913|65388.16156305|65256.06426696
1781619300000,2026-06-16T14:15:00+00:00,2026-06-16,66030.62456522,65693.27,1,2000.0,65766.50206696|65634.44081783|65502.37956870|65370.31831957|65238.25707044
1781707500000,2026-06-17T14:45:00+00:00,2026-06-17,65117.79,64772.72,1,2000.0,64857.31884000|64727.08326000|64596.84768000|64466.61210000|64336.37652000
1781713800000,2026-06-17T16:30:00+00:00,2026-06-17,66289.27934783,65895.25,1,2000.0,66024.12223044|65891.54367174|65758.96511305|65626.38655435|65493.80799566
1781719200000,2026-06-17T18:00:00+00:00,2026-06-17,66078.2373913,65230.0,5,10000.0,65813.92444173|65681.76796695|65549.61149217|65417.45501739|65285.29854260
1781719500000,2026-06-17T18:05:00+00:00,2026-06-17,65281.72695652,64800.0,2,4000.0,65020.60004869|64890.03659478|64759.47314087|64628.90968695|64498.34623304
1781722500000,2026-06-17T18:55:00+00:00,2026-06-17,65900.55608696,65350.0,3,6000.0,65636.95386261|65505.15275044|65373.35163826|65241.55052609|65109.74941392
1781723100000,2026-06-17T19:05:00+00:00,2026-06-17,65455.8776087,65176.0,1,2000.0,65194.05409827|65063.14234305|64932.23058783|64801.31883261|64670.40707740
1781723700000,2026-06-17T19:15:00+00:00,2026-06-17,65372.37978261,64764.0,3,6000.0,65110.89026348|64980.14550391|64849.40074435|64718.65598478|64587.91122522
1781724300000,2026-06-17T19:25:00+00:00,2026-06-17,64647.14065217,64316.17,1,2000.0,64388.55208956|64259.25780826|64129.96352695|64000.66924565|63871.37496434
1781733600000,2026-06-17T22:00:00+00:00,2026-06-17,64253.52521739,63915.77,1,2000.0,63996.51111652|63868.00406609|63739.49701565|63610.98996522|63482.48291478
1781755800000,2026-06-18T04:10:00+00:00,2026-06-18,64133.15717391,63826.93,1,2000.0,63876.62454521|63748.35823087|63620.09191652|63491.82560217|63363.55928782
1781792700000,2026-06-18T14:25:00+00:00,2026-06-18,64091.13565217,63774.19,1,2000.0,63834.77110956|63706.58883826|63578.40656695|63450.22429565|63322.04202434
1781794200000,2026-06-18T14:50:00+00:00,2026-06-18,63984.86717391,63587.3,2,4000.0,63728.92770521|63600.95797087|63472.98823652|63345.01850217|63217.04876782
1781795700000,2026-06-18T15:15:00+00:00,2026-06-18,63569.1576087,63198.0,1,2000.0,63314.88097827|63187.74266305|63060.60434783|62933.46603261|62806.32771740
1781796900000,2026-06-18T15:35:00+00:00,2026-06-18,63270.085,62894.01,1,2000.0,63017.00466000|62890.46449000|62763.92432000|62637.38415000|62510.84398000
1781797800000,2026-06-18T15:50:00+00:00,2026-06-18,62776.95391304,62495.06,1,2000.0,62525.84609739|62400.29218956|62274.73828174|62149.18437391|62023.63046608
1781838900000,2026-06-19T03:15:00+00:00,2026-06-19,62736.50891304,62386.9,1,2000.0,62485.56287739|62360.08985956|62234.61684174|62109.14382391|61983.67080608
1781976900000,2026-06-20T17:35:00+00:00,2026-06-20,64005.53043478,63730.21,1,2000.0,63749.50831304|63621.49725217|63493.48619130|63365.47513043|63237.46406956
1782040500000,2026-06-21T11:15:00+00:00,2026-06-21,64428.76695652,64120.0,1,2000.0,64171.05188869|64042.19435478|63913.33682087|63784.47928695|63655.62175304
1782074700000,2026-06-21T20:45:00+00:00,2026-06-21,63977.40326087,63700.0,1,2000.0,63721.49364783|63593.53884130|63465.58403478|63337.62922826|63209.67442174
1782075900000,2026-06-21T21:05:00+00:00,2026-06-21,63827.12413043,63551.73,1,2000.0,63571.81563391|63444.16138565|63316.50713739|63188.85288913|63061.19864086
1782084600000,2026-06-21T23:30:00+00:00,2026-06-21,63637.32434783,63338.0,1,2000.0,63382.77505044|63255.50040174|63128.22575305|63000.95110435|62873.67645566
1782097200000,2026-06-22T03:00:00+00:00,2026-06-22,64256.81521739,63894.98,1,2000.0,63999.78795652|63871.27432609|63742.76069565|63614.24706522|63485.73343478
1782167100000,2026-06-22T22:25:00+00:00,2026-06-22,64249.63434783,63906.88,1,2000.0,63992.63581044|63864.13654174|63735.63727305|63607.13800435|63478.63873566
1782167700000,2026-06-22T22:35:00+00:00,2026-06-22,64120.1276087,63850.0,1,2000.0,63863.64709827|63735.40684305|63607.16658783|63478.92633261|63350.68607740
1782195600000,2026-06-23T06:20:00+00:00,2026-06-23,63034.60413043,62568.9,2,4000.0,62782.46571391|62656.39650565|62530.32729739|62404.25808913|62278.18888086
1782202500000,2026-06-23T08:15:00+00:00,2026-06-23,62667.24130435,62403.6,1,2000.0,62416.57233913|62291.23785652|62165.90337392|62040.56889131|61915.23440870
1782203100000,2026-06-23T08:25:00+00:00,2026-06-23,62259.30586957,61938.0,1,2000.0,62010.26864609|61885.75003435|61761.23142261|61636.71281087|61512.19419914
1782306300000,2026-06-24T13:05:00+00:00,2026-06-24,62407.61152174,62155.19,1,2000.0,62157.98107565|62033.16585261|61908.35062957|61783.53540652|61658.72018348
1782307200000,2026-06-24T13:20:00+00:00,2026-06-24,62204.705,61696.0,3,6000.0,61955.88618000|61831.47677000|61707.06736000|61582.65795000|61458.24854000
1782308400000,2026-06-24T13:40:00+00:00,2026-06-24,61862.06043478,61411.25,2,4000.0,61614.61219304|61490.88807217|61367.16395130|61243.43983043|61119.71570956
1782310200000,2026-06-24T14:10:00+00:00,2026-06-24,61362.47934783,61114.01,1,2000.0,61117.02943044|60994.30447174|60871.57951305|60748.85455435|60626.12959566
1782310500000,2026-06-24T14:15:00+00:00,2026-06-24,61218.1626087,60946.0,1,2000.0,60973.28995827|60850.85363305|60728.41730783|60605.98098261|60483.54465740
1782319500000,2026-06-24T16:45:00+00:00,2026-06-24,60259.70565217,60002.0,1,2000.0,60018.66682956|59898.14741826|59777.62800695|59657.10859565|59536.58918434
1782319800000,2026-06-24T16:50:00+00:00,2026-06-24,60082.02717391,59622.0,2,4000.0,59841.69906521|59721.53501087|59601.37095652|59481.20690217|59361.04284782
1782321300000,2026-06-24T17:15:00+00:00,2026-06-24,59829.87043478,59566.01,1,2000.0,59590.55095304|59470.89121217|59351.23147130|59231.57173043|59111.91198956
1782321600000,2026-06-24T17:20:00+00:00,2026-06-24,59616.09021739,59339.0,1,2000.0,59377.62585652|59258.39367609|59139.16149565|59019.92931522|58900.69713478
1782322500000,2026-06-24T17:35:00+00:00,2026-06-24,59682.32,59422.01,1,2000.0,59443.59072000|59324.22608000|59204.86144000|59085.49680000|58966.13216000
1782323100000,2026-06-24T17:45:00+00:00,2026-06-24,59344.89695652,59102.7,1,2000.0,59107.51736869|58988.82757478|58870.13778087|58751.44798695|58632.75819304
1782394200000,2026-06-25T13:30:00+00:00,2026-06-25,61242.42434783,60892.0,1,2000.0,60997.45465044|60874.96980174|60752.48495305|60630.00010435|60507.51525566
1782394500000,2026-06-25T13:35:00+00:00,2026-06-25,61021.73673913,60672.01,1,2000.0,60777.64979217|60655.60631870|60533.56284522|60411.51937174|60289.47589826
1782394800000,2026-06-25T13:40:00+00:00,2026-06-25,60709.13913043,60072.01,4,8000.0,60466.30257391|60344.88429565|60223.46601739|60102.04773913|59980.62946086
1782395100000,2026-06-25T13:45:00+00:00,2026-06-25,60110.40282609,59300.0,5,10000.0,59869.96121479|59749.74040913|59629.51960348|59509.29879783|59389.07799218
1782395400000,2026-06-25T13:50:00+00:00,2026-06-25,59518.69630435,58713.39,5,10000.0,59280.62151913|59161.58412652|59042.54673392|58923.50934131|58804.47194870
1782395700000,2026-06-25T13:55:00+00:00,2026-06-25,58826.49413043,58115.01,5,10000.0,58591.18815391|58473.53516565|58355.88217739|58238.22918913|58120.57620086
1782396900000,2026-06-25T14:15:00+00:00,2026-06-25,59282.47065217,58797.2,3,6000.0,59045.34076956|58926.77582826|58808.21088695|58689.64594565|58571.08100434
1782398100000,2026-06-25T14:35:00+00:00,2026-06-25,60063.51543478,59568.35,3,6000.0,59823.26137304|59703.13434217|59583.00731130|59462.88028043|59342.75324956
1782398400000,2026-06-25T14:40:00+00:00,2026-06-25,59768.02434783,59426.51,1,2000.0,59528.95225044|59409.41620174|59289.88015305|59170.34410435|59050.80805566
1782399300000,2026-06-25T14:55:00+00:00,2026-06-25,59704.18804348,59427.76,1,2000.0,59465.37129131|59345.96291522|59226.55453913|59107.14616305|58987.73778696
1782399600000,2026-06-25T15:00:00+00:00,2026-06-25,59474.18043478,59057.55,2,4000.0,59236.28371304|59117.33535217|58998.38699130|58879.43863043|58760.49026956
1782400200000,2026-06-25T15:10:00+00:00,2026-06-25,59291.96543478,59049.64,1,2000.0,59054.79757304|58936.21364217|58817.62971130|58699.04578043|58580.46184956
1782405000000,2026-06-25T16:30:00+00:00,2026-06-25,59742.15586957,59382.95,2,4000.0,59503.18724609|59383.70293435|59264.21862261|59144.73431087|59025.24999914
1782411000000,2026-06-25T18:10:00+00:00,2026-06-25,59649.60891304,59400.0,1,2000.0,59411.01047739|59291.71125956|59172.41204174|59053.11282391|58933.81360608
1782412200000,2026-06-25T18:30:00+00:00,2026-06-25,59709.58369565,59418.0,1,2000.0,59470.74536087|59351.32619348|59231.90702608|59112.48785869|58993.06869130
1782439800000,2026-06-26T02:10:00+00:00,2026-06-26,59284.28913043,58608.2,4,8000.0,59047.15197391|58928.58339565|58810.01481739|58691.44623913|58572.87766086
1782440400000,2026-06-26T02:20:00+00:00,2026-06-26,58659.49108696,58358.77,1,2000.0,58424.85312261|58307.53414044|58190.21515826|58072.89617609|57955.57719392
1782441900000,2026-06-26T02:45:00+00:00,2026-06-26,58810.26673913,58572.01,1,2000.0,58575.02567217|58457.40513870|58339.78460522|58222.16407174|58104.54353826
1782453600000,2026-06-26T06:00:00+00:00,2026-06-26,59947.37065217,59702.0,1,2000.0,59707.58116956|59587.68642826|59467.79168695|59347.89694565|59228.00220434
1782467400000,2026-06-26T09:50:00+00:00,2026-06-26,59831.9826087,59583.33,1,2000.0,59592.65467827|59472.99071305|59353.32674783|59233.66278261|59113.99881740
1782470100000,2026-06-26T10:35:00+00:00,2026-06-26,59778.26978261,59459.83,1,2000.0,59539.15670348|59419.60016391|59300.04362435|59180.48708478|59060.93054522
1782477300000,2026-06-26T12:35:00+00:00,2026-06-26,59868.82434783,59302.0,3,6000.0,59629.34905044|59509.61140174|59389.87375305|59270.13610435|59150.39845566
1782477600000,2026-06-26T12:40:00+00:00,2026-06-26,59332.22086957,58969.9,2,4000.0,59094.89198609|58976.22754435|58857.56310261|58738.89866087|58620.23421914
1782479700000,2026-06-26T13:15:00+00:00,2026-06-26,59104.01847826,58500.1,4,8000.0,58867.60240435|58749.39436739|58631.18633043|58512.97829348|58394.77025652
1782482400000,2026-06-26T14:00:00+00:00,2026-06-26,60158.14021739,59815.34,1,2000.0,59917.50765652|59797.19137609|59676.87509565|59556.55881522|59436.24253478
1782484500000,2026-06-26T14:35:00+00:00,2026-06-26,59859.78521739,59584.0,1,2000.0,59620.34607652|59500.62650609|59380.90693565|59261.18736522|59141.46779478
1782485400000,2026-06-26T14:50:00+00:00,2026-06-26,59809.63891304,59559.04,1,2000.0,59570.40035739|59450.78107956|59331.16180174|59211.54252391|59091.92324608
1782486600000,2026-06-26T15:10:00+00:00,2026-06-26,60037.88630435,59759.02,1,2000.0,59797.73475913|59677.65898652|59557.58321392|59437.50744131|59317.43166870
1782579600000,2026-06-27T17:00:00+00:00,2026-06-27,60801.23130435,60413.15,2,4000.0,60558.02637913|60436.42391652|60314.82145392|60193.21899131|60071.61652870
1782598500000,2026-06-27T22:15:00+00:00,2026-06-27,60127.55717391,59855.16,1,2000.0,59887.04694521|59766.79183087|59646.53671652|59526.28160217|59406.02648782
1782651600000,2026-06-28T13:00:00+00:00,2026-06-28,60292.55608696,60033.01,1,2000.0,60051.38586261|59930.80075044|59810.21563826|59689.63052609|59569.04541392
1782683100000,2026-06-28T21:45:00+00:00,2026-06-28,59663.63043478,59386.0,1,2000.0,59424.97591304|59305.64865217|59186.32139130|59066.99413043|58947.66686956
1782684900000,2026-06-28T22:15:00+00:00,2026-06-28,59634.28456522,59276.91,1,2000.0,59395.74742696|59276.47885783|59157.21028870|59037.94171957|58918.67315044
1782687000000,2026-06-28T22:50:00+00:00,2026-06-28,59195.06369565,58905.0,1,2000.0,58958.28344087|58839.89331348|58721.50318608|58603.11305869|58484.72293130
